"Marion, Indiana, US",2887,3012,4.33
"Lake, Indiana, US",744,796,6.99
"Hamilton, Indiana, US",478,490,2.51
"Johnson, Indiana, US",317,327,3.15
"Hendricks, Indiana, US",315,330,4.76
"Madison, Indiana, US",254,261,2.76
"St. Joseph, Indiana, US",192,194,1.04
"Allen, Indiana, US",147,156,6.12
"Decatur, Indiana, US",127,129,1.57
"Hancock, Indiana, US",118,118,0.00
"Porter, Indiana, US",118,120,1.69
"Clark, Indiana, US",112,117,4.46
"Bartholomew, Indiana, US",110,110,0.00
"Boone, Indiana, US",109,109,0.00
"Floyd, Indiana, US",107,108,0.93
"Morgan, Indiana, US",101,103,1.98
"Ripley, Indiana, US",84,86,2.38
"Elkhart, Indiana, US",83,89,7.23
"Monroe, Indiana, US",83,87,4.82
"Shelby, Indiana, US",71,75,5.63
"Jackson, Indiana, US",70,70,0.00
"Franklin, Indiana, US",69,69,0.00
"Lawrence, Indiana, US",68,71,4.41
"Delaware, Indiana, US",66,69,4.55
"Dearborn, Indiana, US",60,129,115.00
"Jennings, Indiana, US",56,56,0.00
"Vanderburgh, Indiana, US",56,57,1.79
"Harrison, Indiana, US",55,58,5.45
"Howard, Indiana, US",48,50,4.17
"Tippecanoe, Indiana, US",45,45,0.00
"Vigo, Indiana, US",42,42,0.00
"Grant, Indiana, US",36,37,2.78
"Warrick, Indiana, US",36,38,5.56
"LaPorte, Indiana, US",33,34,3.03
"Putnam, Indiana, US",32,33,3.13
"Newton, Indiana, US",26,27,3.85
"Washington, Indiana, US",25,26,4.00
"Henry, Indiana, US",23,23,0.00
"Cass, Indiana, US",22,28,27.27
"Montgomery, Indiana, US",22,22,0.00
"Fayette, Indiana, US",20,20,0.00
"Greene, Indiana, US",19,25,31.58
"Marshall, Indiana, US",19,17,-10.53
"Owen, Indiana, US",19,19,0.00
"Kosciusko, Indiana, US",18,18,0.00
"Jasper, Indiana, US",17,18,5.88
"Orange, Indiana, US",17,18,5.88
"Scott, Indiana, US",17,17,0.00
"Wayne, Indiana, US",17,19,11.76
"Miami, Indiana, US",16,16,0.00
"Knox, Indiana, US",15,15,0.00
"Rush, Indiana, US",15,17,13.33
"Noble, Indiana, US",14,15,7.14
"Dubois, Indiana, US",13,13,0.00
"Switzerland, Indiana, US",13,12,-7.69
"Brown, Indiana, US",12,12,0.00
"Crawford, Indiana, US",12,12,0.00
"Jefferson, Indiana, US",12,12,0.00
"LaGrange, Indiana, US",12,13,8.33
"Steuben, Indiana, US",12,12,0.00
"Whitley, Indiana, US",12,13,8.33
"Clay, Indiana, US",11,12,9.09
"Clinton, Indiana, US",11,11,0.00
"Daviess, Indiana, US",10,10,0.00
"Randolph, Indiana, US",10,11,10.00
"Starke, Indiana, US",9,9,0.00
"Tipton, Indiana, US",9,10,11.11
"Huntington, Indiana, US",7,6,-14.29
"Parke, Indiana, US",7,7,0.00
"Wabash, Indiana, US",7,7,0.00
"Sullivan, Indiana, US",6,6,0.00
"Adams, Indiana, US",5,5,0.00
"Blackford, Indiana, US",5,5,0.00
"Carroll,Indiana,US",5,5,0.00
"DeKalb, Indiana, US",5,60,1100.00
"Martin, Indiana, US",5,5,0.00
"Posey, Indiana, US",5,5,0.00
"Union, Indiana, US",5,9,80.00
"Gibson, Indiana, US",4,4,0.00
"Jay, Indiana, US",4,7,75.00
"Wells, Indiana, US",4,4,0.00
"Fountain, Indiana, US",3,3,0.00
"Fulton, Indiana, US",3,3,0.00
"Perry, Indiana, US",3,3,0.00
"Spencer, Indiana, US",3,3,0.00
"Vermillion, Indiana, US",3,3,0.00
"Warren, Indiana, US",3,3,0.00
"White, Indiana, US",3,4,33.33
"Benton, Indiana, US",2,2,0.00
"Ohio, Indiana, US",1,1,0.00
"Pike, Indiana, US",1,1,0.00
"Pulaski, Indiana, US",1,1,0.00
"Out of IN, Indiana, US",0,0,0.00
