Location,3/25/20,3/26/20,delta
"Providence, Rhode Island, US",52,91,75.00
"Bristol, Rhode Island, US",24,6,-75.00
"Newport, Rhode Island, US",9,12,33.33
"Washington, Rhode Island, US",9,14,55.56
"Kent, Rhode Island, US",7,9,28.57
"Out of RI, Rhode Island, US",0,0,0.00
