Location,3/30/20,3/31/20,delta
"Rockingham, New Hampshire, US",100,137,37.00
"Hillsborough, New Hampshire, US",69,99,43.48
"Grafton, New Hampshire, US",29,34,17.24
"Merrimack, New Hampshire, US",18,27,50.00
"Strafford, New Hampshire, US",17,28,64.71
"Carroll, New Hampshire, US",10,12,20.00
"Belknap, New Hampshire, US",9,12,33.33
"Cheshire, New Hampshire, US",3,4,33.33
"Sullivan, New Hampshire, US",3,4,33.33
"Coos, New Hampshire, US",0,0,0.00
"Out of NH, New Hampshire, US",0,0,0.00
