Location,7/24/20,7/25/20,delta
"New Castle, Delaware, US",6408,6414,0.09
"Sussex, Delaware, US",5508,5488,-0.36
"Kent, Delaware, US",2102,2091,-0.52
"Out of DE, Delaware, US",0,0,0.00
