Location,3/21/20,3/22/20,delta
"Rockingham, New Hampshire, US",25,28,12.00
"Grafton, New Hampshire, US",13,15,15.38
"Hillsborough, New Hampshire, US",11,15,36.36
"Carroll, New Hampshire, US",5,6,20.00
"Merrimack, New Hampshire, US",4,4,0.00
"Cheshire, New Hampshire, US",1,1,0.00
"Coos, New Hampshire, US",1,0,-100.00
"Strafford, New Hampshire, US",1,3,200.00
"Belknap, New Hampshire, US",0,0,0.00
"Out of NH, New Hampshire, US",0,0,0.00
"Sullivan, New Hampshire, US",0,1,0.00
