"Linn, Iowa, US",103,118,14.56
"Polk, Iowa, US",87,100,14.94
"Johnson, Iowa, US",80,83,3.75
"Washington, Iowa, US",36,43,19.44
"Dallas, Iowa, US",31,33,6.45
"Scott, Iowa, US",25,31,24.00
"Dubuque, Iowa, US",22,23,4.55
"Muscatine, Iowa, US",19,22,15.79
"Tama, Iowa, US",17,22,29.41
"Allamakee, Iowa, US",15,16,6.67
"Cedar, Iowa, US",11,11,0.00
"Cerro Gordo, Iowa, US",10,10,0.00
"Harrison, Iowa, US",10,10,0.00
"Clinton, Iowa, US",9,15,66.67
"Marshall, Iowa, US",9,10,11.11
"Black Hawk, Iowa, US",8,8,0.00
"Benton, Iowa, US",7,7,0.00
"Jasper, Iowa, US",7,8,14.29
"Poweshiek, Iowa, US",7,6,-14.29
"Woodbury, Iowa, US",7,8,14.29
"Warren, Iowa, US",6,8,33.33
"Henry, Iowa, US",5,6,20.00
"Iowa, Iowa, US",5,5,0.00
"Jones, Iowa, US",5,5,0.00
"Monona, Iowa, US",5,6,20.00
"Pottawattamie, Iowa, US",5,6,20.00
"Sioux, Iowa, US",4,5,25.00
"Story, Iowa, US",4,5,25.00
"Winneshiek, Iowa, US",4,4,0.00
"Buchanan, Iowa, US",3,3,0.00
"Hancock, Iowa, US",3,3,0.00
"Mahaska, Iowa, US",3,3,0.00
"Shelby, Iowa, US",3,5,66.67
"Van Buren, Iowa, US",3,5,66.67
"Boone, Iowa, US",2,2,0.00
"Clay, Iowa, US",2,2,0.00
"Clayton, Iowa, US",2,3,50.00
"Fayette, Iowa, US",2,3,50.00
"Mitchell, Iowa, US",2,2,0.00
"O'Brien, Iowa, US",2,3,50.00
"Page, Iowa, US",2,2,0.00
"Adair, Iowa, US",1,1,0.00
"Appanoose, Iowa, US",1,1,0.00
"Audubon, Iowa, US",1,1,0.00
"Bremer, Iowa, US",1,1,0.00
"Butler, Iowa, US",1,1,0.00
"Carroll, Iowa, US",1,1,0.00
"Crawford, Iowa, US",1,4,300.00
"Delaware, Iowa, US",1,0,-100.00
"Des Moines, Iowa, US",1,1,0.00
"Dickinson, Iowa, US",1,1,0.00
"Guthrie, Iowa, US",1,1,0.00
"Hardin, Iowa, US",1,1,0.00
"Jackson, Iowa, US",1,2,100.00
"Jefferson, Iowa, US",1,2,100.00
"Keokuk, Iowa, US",1,1,0.00
"Kossuth, Iowa, US",1,1,0.00
"Madison, Iowa, US",1,1,0.00
"Montgomery, Iowa, US",1,1,0.00
"Taylor, Iowa, US",1,1,0.00
"Wapello, Iowa, US",1,1,0.00
"Webster, Iowa, US",1,1,0.00
"Wright, Iowa, US",1,1,0.00
"Adams, Iowa, US",0,0,0.00
"Buena Vista, Iowa, US",0,0,0.00
"Calhoun, Iowa, US",0,0,0.00
"Cass, Iowa, US",0,0,0.00
"Cherokee, Iowa, US",0,0,0.00
"Chickasaw, Iowa, US",0,0,0.00
"Clarke, Iowa, US",0,0,0.00
"Davis, Iowa, US",0,0,0.00
"Decatur, Iowa, US",0,0,0.00
"Emmet, Iowa, US",0,0,0.00
"Floyd, Iowa, US",0,0,0.00
"Franklin, Iowa, US",0,0,0.00
"Fremont, Iowa, US",0,0,0.00
"Greene, Iowa, US",0,0,0.00
"Grundy, Iowa, US",0,0,0.00
"Hamilton, Iowa, US",0,0,0.00
"Howard, Iowa, US",0,0,0.00
"Humboldt, Iowa, US",0,0,0.00
"Ida, Iowa, US",0,0,0.00
"Lee, Iowa, US",0,0,0.00
"Louisa, Iowa, US",0,1,0.00
"Lucas, Iowa, US",0,0,0.00
"Lyon, Iowa, US",0,1,0.00
"Marion, Iowa, US",0,0,0.00
"Mills, Iowa, US",0,0,0.00
"Monroe, Iowa, US",0,0,0.00
"Osceola, Iowa, US",0,0,0.00
"Out of IA, Iowa, US",0,0,0.00
"Palo Alto, Iowa, US",0,0,0.00
"Plymouth, Iowa, US",0,1,0.00
"Pocahontas, Iowa, US",0,0,0.00
"Ringgold, Iowa, US",0,0,0.00
"Sac, Iowa, US",0,0,0.00
"Union, Iowa, US",0,0,0.00
"Wayne, Iowa, US",0,0,0.00
"Winnebago, Iowa, US",0,0,0.00
"Worth, Iowa, US",0,0,0.00
